pH	T	BC	NaCl	Eu	t/min	A/A0
6	25	0	3.00E-02	1.00E-05	236	0.02222
6	25	0	3.00E-02	1.00E-05	240	0
3.5	25	0	1.00E-03	1.00E-05	4	0.02646
3.5	25	0	1.00E-03	1.00E-05	8	0.0157
3.5	25	0	1.00E-03	1.00E-05	12	0.00583
3.5	25	0	1.00E-03	1.00E-05	16	-8.97E-04
3.5	25	0	1.00E-03	1.00E-05	20	0.0435
3.5	25	0	1.00E-03	1.00E-05	24	0.19955
3.5	25	0	1.00E-03	1.00E-05	28	0.26233
3.5	25	0	1.00E-03	1.00E-05	32	0.33677
3.5	25	0	1.00E-03	1.00E-05	36	0.39507
3.5	25	0	1.00E-03	1.00E-05	40	0.46233
3.5	25	0	1.00E-03	1.00E-05	44	0.46368
3.5	25	0	1.00E-03	1.00E-05	48	0.52242
3.5	25	0	1.00E-03	1.00E-05	52	0.54439
3.5	25	0	1.00E-03	1.00E-05	56	0.57175
3.5	25	0	1.00E-03	1.00E-05	60	0.57848
3.5	25	0	1.00E-03	1.00E-05	64	0.59417
3.5	25	0	1.00E-03	1.00E-05	68	0.63184
3.5	25	0	1.00E-03	1.00E-05	72	0.64081
3.5	25	0	1.00E-03	1.00E-05	76	0.60135
3.5	25	0	1.00E-03	1.00E-05	80	0.63498
3.5	25	0	1.00E-03	1.00E-05	84	0.65516
3.5	25	0	1.00E-03	1.00E-05	88	0.70404
3.5	25	0	1.00E-03	1.00E-05	92	0.67354
3.5	25	0	1.00E-03	1.00E-05	96	0.68655
3.5	25	0	1.00E-03	1.00E-05	100	0.66996
3.5	25	0	1.00E-03	1.00E-05	104	0.63498
3.5	25	0	1.00E-03	1.00E-05	108	0.72108
3.5	25	0	1.00E-03	1.00E-05	112	0.69731
3.5	25	0	1.00E-03	1.00E-05	116	0.73184
3.5	25	0	1.00E-03	1.00E-05	120	0.70583
3.5	25	0	1.00E-03	1.00E-05	124	0.68161
3.5	25	0	1.00E-03	1.00E-05	128	0.68296
3.5	25	0	1.00E-03	1.00E-05	132	0.74798
3.5	25	0	1.00E-03	1.00E-05	136	0.65157
3.5	25	0	1.00E-03	1.00E-05	140	0.72466
3.5	25	0	1.00E-03	1.00E-05	144	0.6713
3.5	25	0	1.00E-03	1.00E-05	148	0.6852
3.5	25	0	1.00E-03	1.00E-05	152	0.75605
3.5	25	0	1.00E-03	1.00E-05	156	0.69148
3.5	25	0	1.00E-03	1.00E-05	160	0.67713
3.5	25	0	1.00E-03	1.00E-05	164	0.70314
3.5	25	0	1.00E-03	1.00E-05	168	0.69596
3.5	25	0	1.00E-03	1.00E-05	172	0.73677
3.5	25	0	1.00E-03	1.00E-05	176	0.68834
3.5	25	0	1.00E-03	1.00E-05	180	0.66861
3.5	25	0	1.00E-03	1.00E-05	184	0.7139
3.5	25	0	1.00E-03	1.00E-05	188	0.65605
3.5	25	0	1.00E-03	1.00E-05	192	0.61256
3.5	25	0	1.00E-03	1.00E-05	196	0.7157
3.5	25	0	1.00E-03	1.00E-05	200	0.66502
3.5	25	0	1.00E-03	1.00E-05	204	0.68206
3.5	25	0	1.00E-03	1.00E-05	208	0.70179
3.5	25	0	1.00E-03	1.00E-05	212	0.65964
3.5	25	0	1.00E-03	1.00E-05	216	0.64978
3.5	25	0	1.00E-03	1.00E-05	220	0.47444
3.5	25	0	1.00E-03	1.00E-05	224	0.1417
3.5	25	0	1.00E-03	1.00E-05	228	0.113
3.5	25	0	1.00E-03	1.00E-05	232	0.03184
3.5	25	0	1.00E-03	1.00E-05	236	0.09417
3.5	25	0	1.00E-03	1.00E-05	240	0.00807
4.5	25	0	1.00E-03	1.00E-05	4	0.00632
4.5	25	0	1.00E-03	1.00E-05	8	0.01158
4.5	25	0	1.00E-03	1.00E-05	12	0.11947
4.5	25	0	1.00E-03	1.00E-05	16	0.08474
4.5	25	0	1.00E-03	1.00E-05	20	0.08263
4.5	25	0	1.00E-03	1.00E-05	24	0.41632
4.5	25	0	1.00E-03	1.00E-05	28	0.48737
4.5	25	0	1.00E-03	1.00E-05	32	0.57211
4.5	25	0	1.00E-03	1.00E-05	36	0.57632
4.5	25	0	1.00E-03	1.00E-05	40	0.58789
4.5	25	0	1.00E-03	1.00E-05	44	0.67526
4.5	25	0	1.00E-03	1.00E-05	48	0.72474
4.5	25	0	1.00E-03	1.00E-05	52	0.70105
4.5	25	0	1.00E-03	1.00E-05	56	0.72316
4.5	25	0	1.00E-03	1.00E-05	60	0.71
4.5	25	0	1.00E-03	1.00E-05	64	0.71053
4.5	25	0	1.00E-03	1.00E-05	68	0.75579
4.5	25	0	1.00E-03	1.00E-05	72	0.71632
4.5	25	0	1.00E-03	1.00E-05	76	0.76368
4.5	25	0	1.00E-03	1.00E-05	80	0.72158
4.5	25	0	1.00E-03	1.00E-05	84	0.80316
4.5	25	0	1.00E-03	1.00E-05	88	0.75211
4.5	25	0	1.00E-03	1.00E-05	92	0.79474
4.5	25	0	1.00E-03	1.00E-05	96	0.76684
4.5	25	0	1.00E-03	1.00E-05	100	0.76737
4.5	25	0	1.00E-03	1.00E-05	104	0.75474
4.5	25	0	1.00E-03	1.00E-05	108	0.75474
4.5	25	0	1.00E-03	1.00E-05	112	0.75211
4.5	25	0	1.00E-03	1.00E-05	116	0.77842
4.5	25	0	1.00E-03	1.00E-05	120	0.80526
4.5	25	0	1.00E-03	1.00E-05	124	0.80053
4.5	25	0	1.00E-03	1.00E-05	128	0.75632
4.5	25	0	1.00E-03	1.00E-05	132	0.84368
4.5	25	0	1.00E-03	1.00E-05	136	0.84316
4.5	25	0	1.00E-03	1.00E-05	140	0.80684
4.5	25	0	1.00E-03	1.00E-05	144	0.84842
4.5	25	0	1.00E-03	1.00E-05	148	0.83895
4.5	25	0	1.00E-03	1.00E-05	152	0.79053
4.5	25	0	1.00E-03	1.00E-05	156	0.82474
4.5	25	0	1.00E-03	1.00E-05	160	0.80316
4.5	25	0	1.00E-03	1.00E-05	164	0.79947
4.5	25	0	1.00E-03	1.00E-05	168	0.76789
4.5	25	0	1.00E-03	1.00E-05	172	0.78053
4.5	25	0	1.00E-03	1.00E-05	176	0.80105
4.5	25	0	1.00E-03	1.00E-05	180	0.76474
4.5	25	0	1.00E-03	1.00E-05	184	0.82053
4.5	25	0	1.00E-03	1.00E-05	188	0.82
4.5	25	0	1.00E-03	1.00E-05	192	0.84526
4.5	25	0	1.00E-03	1.00E-05	196	0.80842
4.5	25	0	1.00E-03	1.00E-05	200	0.78263
4.5	25	0	1.00E-03	1.00E-05	204	0.80421
4.5	25	0	1.00E-03	1.00E-05	208	0.78895
4.5	25	0	1.00E-03	1.00E-05	212	0.79474
4.5	25	0	1.00E-03	1.00E-05	216	0.59684
4.5	25	0	1.00E-03	1.00E-05	220	0.27105
4.5	25	0	1.00E-03	1.00E-05	224	0.14632
4.5	25	0	1.00E-03	1.00E-05	228	0.07842
4.5	25	0	1.00E-03	1.00E-05	232	0.04158
4.5	25	0	1.00E-03	1.00E-05	236	0.09
4.5	25	0	1.00E-03	1.00E-05	240	0.02368
6.5	25	0	1.00E-03	1.00E-05	4	0
6.5	25	0	1.00E-03	1.00E-05	8	0.01111
6.5	25	0	1.00E-03	1.00E-05	12	0.01667
6.5	25	0	1.00E-03	1.00E-05	16	0.02111
6.5	25	0	1.00E-03	1.00E-05	20	0.20278
6.5	25	0	1.00E-03	1.00E-05	24	0.64611
6.5	25	0	1.00E-03	1.00E-05	28	0.72
6.5	25	0	1.00E-03	1.00E-05	32	0.72722
6.5	25	0	1.00E-03	1.00E-05	36	0.77889
6.5	25	0	1.00E-03	1.00E-05	40	0.82389
6.5	25	0	1.00E-03	1.00E-05	44	0.84833
6.5	25	0	1.00E-03	1.00E-05	48	0.89778
6.5	25	0	1.00E-03	1.00E-05	52	0.90889
6.5	25	0	1.00E-03	1.00E-05	56	0.91389
6.5	25	0	1.00E-03	1.00E-05	60	0.91667
6.5	25	0	1.00E-03	1.00E-05	64	0.93611
6.5	25	0	1.00E-03	1.00E-05	68	0.94222
6.5	25	0	1.00E-03	1.00E-05	72	0.90889
6.5	25	0	1.00E-03	1.00E-05	76	0.95778
6.5	25	0	1.00E-03	1.00E-05	80	0.90167
6.5	25	0	1.00E-03	1.00E-05	84	0.97389
6.5	25	0	1.00E-03	1.00E-05	88	0.95111
6.5	25	0	1.00E-03	1.00E-05	92	0.97778
6.5	25	0	1.00E-03	1.00E-05	96	0.965
6.5	25	0	1.00E-03	1.00E-05	100	0.985
6.5	25	0	1.00E-03	1.00E-05	104	0.99889
6.5	25	0	1.00E-03	1.00E-05	108	0.97333
6.5	25	0	1.00E-03	1.00E-05	112	0.97833
6.5	25	0	1.00E-03	1.00E-05	116	0.99333
6.5	25	0	1.00E-03	1.00E-05	120	0.95722
6.5	25	0	1.00E-03	1.00E-05	124	0.98
6.5	25	0	1.00E-03	1.00E-05	128	0.98222
6.5	25	0	1.00E-03	1.00E-05	132	0.97278
6.5	25	0	1.00E-03	1.00E-05	136	0.94278
6.5	25	0	1.00E-03	1.00E-05	140	0.90444
6.5	25	0	1.00E-03	1.00E-05	144	0.95833
6.5	25	0	1.00E-03	1.00E-05	148	0.96833
6.5	25	0	1.00E-03	1.00E-05	152	0.98556
6.5	25	0	1.00E-03	1.00E-05	156	0.94722
6.5	25	0	1.00E-03	1.00E-05	160	0.95111
6.5	25	0	1.00E-03	1.00E-05	164	0.98889
6.5	25	0	1.00E-03	1.00E-05	168	0.92444
6.5	25	0	1.00E-03	1.00E-05	172	0.94444
6.5	25	0	1.00E-03	1.00E-05	176	0.94278
6.5	25	0	1.00E-03	1.00E-05	180	0.95778
6.5	25	0	1.00E-03	1.00E-05	184	0.94889
6.5	25	0	1.00E-03	1.00E-05	188	0.94444
6.5	25	0	1.00E-03	1.00E-05	192	1.01222
6.5	25	0	1.00E-03	1.00E-05	196	1.00833
6.5	25	0	1.00E-03	1.00E-05	200	1.01167
6.5	25	0	1.00E-03	1.00E-05	204	1.00278
6.5	25	0	1.00E-03	1.00E-05	208	0.96944
6.5	25	0	1.00E-03	1.00E-05	212	0.95833
6.5	25	0	1.00E-03	1.00E-05	216	0.90611
6.5	25	0	1.00E-03	1.00E-05	220	0.42222
6.5	25	0	1.00E-03	1.00E-05	224	0.14722
6.5	25	0	1.00E-03	1.00E-05	228	0.08833
6.5	25	0	1.00E-03	1.00E-05	232	0.03111
6.5	25	0	1.00E-03	1.00E-05	236	0.02222
6.5	25	0	1.00E-03	1.00E-05	240	0
6	25	0	1.00E-03	1.00E-05	4	0.0635
6	25	0	1.00E-03	1.00E-05	8	0.056
6	25	0	1.00E-03	1.00E-05	12	0.0455
6	25	0	1.00E-03	1.00E-05	16	0.0275
6	25	0	1.00E-03	1.00E-05	20	0.0505
6	25	0	1.00E-03	1.00E-05	24	0.4745
6	25	0	1.00E-03	1.00E-05	28	0.8165
6	25	0	1.00E-03	1.00E-05	32	0.897
6	25	0	1.00E-03	1.00E-05	36	0.961
6	25	0	1.00E-03	1.00E-05	40	0.9505
6	25	0	1.00E-03	1.00E-05	44	0.918
6	25	0	1.00E-03	1.00E-05	48	0.949
6	25	0	1.00E-03	1.00E-05	52	0.9805
6	25	0	1.00E-03	1.00E-05	56	0.9545
6	25	0	1.00E-03	1.00E-05	60	0.937
6	25	0	1.00E-03	1.00E-05	64	0.933
6	25	0	1.00E-03	1.00E-05	68	0.988
6	25	0	1.00E-03	1.00E-05	72	0.9385
6	25	0	1.00E-03	1.00E-05	76	0.9565
6	25	0	1.00E-03	1.00E-05	80	0.971
6	25	0	1.00E-03	1.00E-05	84	0.944
6	25	0	1.00E-03	1.00E-05	88	0.948
6	25	0	1.00E-03	1.00E-05	92	0.9425
6	25	0	1.00E-03	1.00E-05	96	0.9665
6	25	0	1.00E-03	1.00E-05	100	0.9605
6	25	0	1.00E-03	1.00E-05	104	0.952
6	25	0	1.00E-03	1.00E-05	108	0.983
6	25	0	1.00E-03	1.00E-05	112	0.991
6	25	0	1.00E-03	1.00E-05	116	0.9535
6	25	0	1.00E-03	1.00E-05	120	0.977
6	25	0	1.00E-03	1.00E-05	124	1.0045
6	25	0	1.00E-03	1.00E-05	128	0.9615
6	25	0	1.00E-03	1.00E-05	132	0.9885
6	25	0	1.00E-03	1.00E-05	136	0.9395
6	25	0	1.00E-03	1.00E-05	140	0.9855
6	25	0	1.00E-03	1.00E-05	144	0.999
6	25	0	1.00E-03	1.00E-05	148	0.9145
6	25	0	1.00E-03	1.00E-05	152	0.9405
6	25	0	1.00E-03	1.00E-05	156	0.9655
6	25	0	1.00E-03	1.00E-05	160	0.9615
6	25	0	1.00E-03	1.00E-05	164	0.913
6	25	0	1.00E-03	1.00E-05	168	0.921
6	25	0	1.00E-03	1.00E-05	172	0.967
6	25	0	1.00E-03	1.00E-05	176	0.9975
6	25	0	1.00E-03	1.00E-05	180	0.9205
6	25	0	1.00E-03	1.00E-05	184	0.9465
6	25	0	1.00E-03	1.00E-05	188	0.97
6	25	0	1.00E-03	1.00E-05	192	0.9385
6	25	0	1.00E-03	1.00E-05	196	0.9295
6	25	0	1.00E-03	1.00E-05	200	0.929
6	25	0	1.00E-03	1.00E-05	204	0.93
6	25	0	1.00E-03	1.00E-05	208	0.94
6	25	0	1.00E-03	1.00E-05	212	0.9155
6	25	0	1.00E-03	1.00E-05	216	0.965
6	25	0	1.00E-03	1.00E-05	220	0.375
6	25	0	1.00E-03	1.00E-05	224	0.123
6	25	0	1.00E-03	1.00E-05	228	0.0055
6	25	0	1.00E-03	1.00E-05	232	0.058
6	25	0	1.00E-03	1.00E-05	236	0.0125
6	25	0	1.00E-03	1.00E-05	240	0.0575
6	25	0	3.00E-02	1.00E-05	4	0
6	25	0	3.00E-02	1.00E-05	8	0.01111
6	25	0	3.00E-02	1.00E-05	12	0.01667
6	25	0	3.00E-02	1.00E-05	16	0.02111
6	25	0	3.00E-02	1.00E-05	20	0.20278
6	25	0	3.00E-02	1.00E-05	24	0.64611
6	25	0	3.00E-02	1.00E-05	28	0.72
6	25	0	3.00E-02	1.00E-05	32	0.72722
6	25	0	3.00E-02	1.00E-05	36	0.77889
6	25	0	3.00E-02	1.00E-05	40	0.82389
6	25	0	3.00E-02	1.00E-05	44	0.84833
6	25	0	3.00E-02	1.00E-05	48	0.89778
6	25	0	3.00E-02	1.00E-05	52	0.90889
6	25	0	3.00E-02	1.00E-05	56	0.91389
6	25	0	3.00E-02	1.00E-05	60	0.91667
6	25	0	3.00E-02	1.00E-05	64	0.93611
6	25	0	3.00E-02	1.00E-05	68	0.94222
6	25	0	3.00E-02	1.00E-05	72	0.90889
6	25	0	3.00E-02	1.00E-05	76	0.95778
6	25	0	3.00E-02	1.00E-05	80	0.90167
6	25	0	3.00E-02	1.00E-05	84	0.97389
6	25	0	3.00E-02	1.00E-05	88	0.95111
6	25	0	3.00E-02	1.00E-05	92	0.97778
6	25	0	3.00E-02	1.00E-05	96	0.965
6	25	0	3.00E-02	1.00E-05	100	0.985
6	25	0	3.00E-02	1.00E-05	104	0.99889
6	25	0	3.00E-02	1.00E-05	108	0.97333
6	25	0	3.00E-02	1.00E-05	112	0.97833
6	25	0	3.00E-02	1.00E-05	116	0.99333
6	25	0	3.00E-02	1.00E-05	120	0.95722
6	25	0	3.00E-02	1.00E-05	124	0.98
6	25	0	3.00E-02	1.00E-05	128	0.98222
6	25	0	3.00E-02	1.00E-05	132	0.97278
6	25	0	3.00E-02	1.00E-05	136	0.94278
6	25	0	3.00E-02	1.00E-05	140	0.90444
6	25	0	3.00E-02	1.00E-05	144	0.95833
6	25	0	3.00E-02	1.00E-05	148	0.96833
6	25	0	3.00E-02	1.00E-05	152	0.98556
6	25	0	3.00E-02	1.00E-05	156	0.94722
6	25	0	3.00E-02	1.00E-05	160	0.95111
6	25	0	3.00E-02	1.00E-05	164	0.98889
6	25	0	3.00E-02	1.00E-05	168	0.92444
6	25	0	3.00E-02	1.00E-05	172	0.94444
6	25	0	3.00E-02	1.00E-05	176	0.94278
6	25	0	3.00E-02	1.00E-05	180	0.95778
6	25	0	3.00E-02	1.00E-05	184	0.94889
6	25	0	3.00E-02	1.00E-05	188	0.94444
6	25	0	3.00E-02	1.00E-05	192	1.01222
6	25	0	3.00E-02	1.00E-05	196	1.00833
6	25	0	3.00E-02	1.00E-05	200	1.01167
6	25	0	3.00E-02	1.00E-05	204	1.00278
6	25	0	3.00E-02	1.00E-05	208	0.96944
6	25	0	3.00E-02	1.00E-05	212	0.95833
6	25	0	3.00E-02	1.00E-05	216	0.90611
6	25	0	3.00E-02	1.00E-05	220	0.42222
6	25	0	3.00E-02	1.00E-05	224	0.14722
6	25	0	3.00E-02	1.00E-05	228	0.08833
6	25	0	3.00E-02	1.00E-05	232	0.03111
6	25	0	3.00E-02	1.00E-05	236	0.02222
6	25	0	3.00E-02	1.00E-05	240	0
6	25	0	1.00E-01	1.00E-05	4	0.01253
6	25	0	1.00E-01	1.00E-05	8	-0.00955
6	25	0	1.00E-01	1.00E-05	12	-0.00477
6	25	0	1.00E-01	1.00E-05	16	0.13544
6	25	0	1.00E-01	1.00E-05	20	0.3747
6	25	0	1.00E-01	1.00E-05	24	0.37411
6	25	0	1.00E-01	1.00E-05	28	0.44511
6	25	0	1.00E-01	1.00E-05	32	0.38962
6	25	0	1.00E-01	1.00E-05	36	0.41527
6	25	0	1.00E-01	1.00E-05	40	0.40692
6	25	0	1.00E-01	1.00E-05	44	0.4463
6	25	0	1.00E-01	1.00E-05	48	0.38663
6	25	0	1.00E-01	1.00E-05	52	0.42124
6	25	0	1.00E-01	1.00E-05	56	0.45048
6	25	0	1.00E-01	1.00E-05	60	0.46062
6	25	0	1.00E-01	1.00E-05	64	0.44928
6	25	0	1.00E-01	1.00E-05	68	0.48747
6	25	0	1.00E-01	1.00E-05	72	0.48866
6	25	0	1.00E-01	1.00E-05	76	0.49761
6	25	0	1.00E-01	1.00E-05	80	0.4457
6	25	0	1.00E-01	1.00E-05	84	0.46241
6	25	0	1.00E-01	1.00E-05	88	0.46838
6	25	0	1.00E-01	1.00E-05	92	0.46122
6	25	0	1.00E-01	1.00E-05	96	0.45644
6	25	0	1.00E-01	1.00E-05	100	0.45167
6	25	0	1.00E-01	1.00E-05	104	0.45883
6	25	0	1.00E-01	1.00E-05	108	0.47076
6	25	0	1.00E-01	1.00E-05	112	0.4827
6	25	0	1.00E-01	1.00E-05	116	0.46659
6	25	0	1.00E-01	1.00E-05	120	0.47017
6	25	0	1.00E-01	1.00E-05	124	0.46838
6	25	0	1.00E-01	1.00E-05	128	0.48389
6	25	0	1.00E-01	1.00E-05	132	0.48031
6	25	0	1.00E-01	1.00E-05	136	0.48687
6	25	0	1.00E-01	1.00E-05	140	0.50955
6	25	0	1.00E-01	1.00E-05	144	0.50716
6	25	0	1.00E-01	1.00E-05	148	0.4994
6	25	0	1.00E-01	1.00E-05	152	0.4994
6	25	0	1.00E-01	1.00E-05	156	0.48807
6	25	0	1.00E-01	1.00E-05	160	0.48628
6	25	0	1.00E-01	1.00E-05	164	0.48329
6	25	0	1.00E-01	1.00E-05	168	0.49165
6	25	0	1.00E-01	1.00E-05	172	0.5006
6	25	0	1.00E-01	1.00E-05	176	0.50477
6	25	0	1.00E-01	1.00E-05	180	0.49344
6	25	0	1.00E-01	1.00E-05	184	0.50358
6	25	0	1.00E-01	1.00E-05	188	0.51253
6	25	0	1.00E-01	1.00E-05	192	0.4827
6	25	0	1.00E-01	1.00E-05	196	0.4105
6	25	0	1.00E-01	1.00E-05	200	0.41289
6	25	0	1.00E-01	1.00E-05	204	0.40811
6	25	0	1.00E-01	1.00E-05	208	0.43019
6	25	0	1.00E-01	1.00E-05	212	0.22136
6	25	0	1.00E-01	1.00E-05	216	0.05788
6	25	0	1.00E-01	1.00E-05	220	0.02983
6	25	0	1.00E-01	1.00E-05	224	0.01909
6	25	0	1.00E-01	1.00E-05	228	0.00179
6	25	0	1.00E-01	1.00E-05	232	-0.00358
6	25	0	1.00E-01	1.00E-05	236	0.01909
6	25	0	1.00E-01	1.00E-05	240	0.01134
3.5	25	0	1.00E-03	1.00E-05	4	0
3.5	25	0	1.00E-03	1.00E-05	8	0.00858
3.5	25	0	1.00E-03	1.00E-05	12	0.00429
3.5	25	0	1.00E-03	1.00E-05	16	0.01288
3.5	25	0	1.00E-03	1.00E-05	20	0.00858
3.5	25	0	1.00E-03	1.00E-05	24	0.01717
3.5	25	0	1.00E-03	1.00E-05	28	0.00858
3.5	25	0	1.00E-03	1.00E-05	32	0
3.5	25	0	1.00E-03	1.00E-05	36	0.06009
3.5	25	0	1.00E-03	1.00E-05	40	0.09442
3.5	25	0	1.00E-03	1.00E-05	44	0.07725
3.5	25	0	1.00E-03	1.00E-05	48	0.12017
3.5	25	0	1.00E-03	1.00E-05	52	0.14163
3.5	25	0	1.00E-03	1.00E-05	56	0.20172
3.5	25	0	1.00E-03	1.00E-05	60	0.26609
3.5	25	0	1.00E-03	1.00E-05	64	0.25751
3.5	25	0	1.00E-03	1.00E-05	68	0.35193
3.5	25	0	1.00E-03	1.00E-05	72	0.42489
3.5	25	0	1.00E-03	1.00E-05	76	0.46352
3.5	25	0	1.00E-03	1.00E-05	80	0.5279
3.5	25	0	1.00E-03	1.00E-05	84	0.57082
3.5	25	0	1.00E-03	1.00E-05	88	0.59657
3.5	25	0	1.00E-03	1.00E-05	92	0.61803
3.5	25	0	1.00E-03	1.00E-05	96	0.63519
3.5	25	0	1.00E-03	1.00E-05	100	0.66953
3.5	25	0	1.00E-03	1.00E-05	104	0.6867
3.5	25	0	1.00E-03	1.00E-05	108	0.72961
3.5	25	0	1.00E-03	1.00E-05	112	0.75107
3.5	25	0	1.00E-03	1.00E-05	116	0.77253
3.5	25	0	1.00E-03	1.00E-05	120	0.76824
3.5	25	0	1.00E-03	1.00E-05	124	0.7897
3.5	25	0	1.00E-03	1.00E-05	128	0.7897
3.5	25	0	1.00E-03	1.00E-05	132	0.85408
3.5	25	0	1.00E-03	1.00E-05	136	0.81974
3.5	25	0	1.00E-03	1.00E-05	140	0.85837
3.5	25	0	1.00E-03	1.00E-05	144	0.81974
3.5	25	0	1.00E-03	1.00E-05	148	0.82403
3.5	25	0	1.00E-03	1.00E-05	152	0.83691
3.5	25	0	1.00E-03	1.00E-05	156	0.84549
3.5	25	0	1.00E-03	1.00E-05	160	0.897
3.5	25	0	1.00E-03	1.00E-05	164	0.87554
3.5	25	0	1.00E-03	1.00E-05	168	0.88412
3.5	25	0	1.00E-03	1.00E-05	172	0.84979
3.5	25	0	1.00E-03	1.00E-05	176	0.86695
3.5	25	0	1.00E-03	1.00E-05	180	0.87124
3.5	25	0	1.00E-03	1.00E-05	184	0.88412
3.5	25	0	1.00E-03	1.00E-05	188	0.85408
3.5	25	0	1.00E-03	1.00E-05	192	0.82403
3.5	25	0	1.00E-03	1.00E-05	196	0.88841
3.5	25	0	1.00E-03	1.00E-05	200	0.82833
3.5	25	0	1.00E-03	1.00E-05	204	0.83262
3.5	25	0	1.00E-03	1.00E-05	208	0.86695
3.5	25	0	1.00E-03	1.00E-05	212	0.82833
3.5	25	0	1.00E-03	1.00E-05	216	0.87554
3.5	25	0	1.00E-03	1.00E-05	220	0.76824
3.5	25	0	1.00E-03	1.00E-05	224	0.43777
3.5	25	0	1.00E-03	1.00E-05	228	0.13734
3.5	25	0	1.00E-03	1.00E-05	232	0.08584
3.5	25	0	1.00E-03	1.00E-05	236	0.12017
3.5	25	0	1.00E-03	1.00E-05	240	0.09013
4.5	25	0	1.00E-03	1.00E-05	4	0
4.5	25	0	1.00E-03	1.00E-05	8	0
4.5	25	0	1.00E-03	1.00E-05	12	0
4.5	25	0	1.00E-03	1.00E-05	16	0
4.5	25	0	1.00E-03	1.00E-05	20	0
4.5	25	0	1.00E-03	1.00E-05	24	0
4.5	25	0	1.00E-03	1.00E-05	28	0
4.5	25	0	1.00E-03	1.00E-05	32	0
4.5	25	0	1.00E-03	1.00E-05	36	0
4.5	25	0	1.00E-03	1.00E-05	40	0
4.5	25	0	1.00E-03	1.00E-05	44	0
4.5	25	0	1.00E-03	1.00E-05	48	0
4.5	25	0	1.00E-03	1.00E-05	52	0.00738
4.5	25	0	1.00E-03	1.00E-05	56	0.01107
4.5	25	0	1.00E-03	1.00E-05	60	0.00369
4.5	25	0	1.00E-03	1.00E-05	64	0.00738
4.5	25	0	1.00E-03	1.00E-05	68	0.01845
4.5	25	0	1.00E-03	1.00E-05	72	0.0369
4.5	25	0	1.00E-03	1.00E-05	76	0.0369
4.5	25	0	1.00E-03	1.00E-05	80	0.08118
4.5	25	0	1.00E-03	1.00E-05	84	0.07749
4.5	25	0	1.00E-03	1.00E-05	88	0.13284
4.5	25	0	1.00E-03	1.00E-05	92	0.21771
4.5	25	0	1.00E-03	1.00E-05	96	0.28044
4.5	25	0	1.00E-03	1.00E-05	100	0.35055
4.5	25	0	1.00E-03	1.00E-05	104	0.37638
4.5	25	0	1.00E-03	1.00E-05	108	0.4797
4.5	25	0	1.00E-03	1.00E-05	112	0.63469
4.5	25	0	1.00E-03	1.00E-05	116	0.64207
4.5	25	0	1.00E-03	1.00E-05	120	0.67159
4.5	25	0	1.00E-03	1.00E-05	124	0.67528
4.5	25	0	1.00E-03	1.00E-05	128	0.69742
4.5	25	0	1.00E-03	1.00E-05	132	0.73063
4.5	25	0	1.00E-03	1.00E-05	136	0.78229
4.5	25	0	1.00E-03	1.00E-05	140	0.76384
4.5	25	0	1.00E-03	1.00E-05	144	0.75277
4.5	25	0	1.00E-03	1.00E-05	148	0.75277
4.5	25	0	1.00E-03	1.00E-05	152	0.78967
4.5	25	0	1.00E-03	1.00E-05	156	0.83764
4.5	25	0	1.00E-03	1.00E-05	160	0.83764
4.5	25	0	1.00E-03	1.00E-05	164	0.81919
4.5	25	0	1.00E-03	1.00E-05	168	0.77122
4.5	25	0	1.00E-03	1.00E-05	172	0.78967
4.5	25	0	1.00E-03	1.00E-05	176	0.83764
4.5	25	0	1.00E-03	1.00E-05	180	0.84133
4.5	25	0	1.00E-03	1.00E-05	184	0.8155
4.5	25	0	1.00E-03	1.00E-05	188	0.85978
4.5	25	0	1.00E-03	1.00E-05	192	0.81919
4.5	25	0	1.00E-03	1.00E-05	196	0.80443
4.5	25	0	1.00E-03	1.00E-05	200	0.84871
4.5	25	0	1.00E-03	1.00E-05	204	0.87823
4.5	25	0	1.00E-03	1.00E-05	208	0.85609
4.5	25	0	1.00E-03	1.00E-05	212	0.8524
4.5	25	0	1.00E-03	1.00E-05	216	0.85978
4.5	25	0	1.00E-03	1.00E-05	220	0.88192
4.5	25	0	1.00E-03	1.00E-05	224	0.84133
4.5	25	0	1.00E-03	1.00E-05	228	0.7048
4.5	25	0	1.00E-03	1.00E-05	232	0.46494
4.5	25	0	1.00E-03	1.00E-05	236	0.369
4.5	25	0	1.00E-03	1.00E-05	240	0.27306
6.5	25	0	1.00E-03	1.00E-05	4	0
6.5	25	0	1.00E-03	1.00E-05	8	0
6.5	25	0	1.00E-03	1.00E-05	12	0
6.5	25	0	1.00E-03	1.00E-05	16	0
6.5	25	0	1.00E-03	1.00E-05	20	0
6.5	25	0	1.00E-03	1.00E-05	24	0
6.5	25	0	1.00E-03	1.00E-05	28	0
6.5	25	0	1.00E-03	1.00E-05	32	0
6.5	25	0	1.00E-03	1.00E-05	36	0
6.5	25	0	1.00E-03	1.00E-05	40	0
6.5	25	0	1.00E-03	1.00E-05	44	0
6.5	25	0	1.00E-03	1.00E-05	48	0
6.5	25	0	1.00E-03	1.00E-05	52	0
6.5	25	0	1.00E-03	1.00E-05	56	0
6.5	25	0	1.00E-03	1.00E-05	60	0
6.5	25	0	1.00E-03	1.00E-05	64	0.00463
6.5	25	0	1.00E-03	1.00E-05	68	0.00926
