pH	T	BC	NaCl	Eu	t/min	A/A0
3.5	25	25	1.00E-03	1.00E-05	52	0.29091
3.5	25	25	1.00E-03	1.00E-05	56	0.29091
3.5	25	25	1.00E-03	1.00E-05	60	0.30909
3.5	25	25	1.00E-03	1.00E-05	64	0.30909
3.5	25	25	1.00E-03	1.00E-05	68	0.32727
3.5	25	25	1.00E-03	1.00E-05	72	0.34545
3.5	25	25	1.00E-03	1.00E-05	76	0.36364
3.5	25	25	1.00E-03	1.00E-05	80	0.36364
3.5	25	25	1.00E-03	1.00E-05	84	0.38182
3.5	25	25	1.00E-03	1.00E-05	88	0.38182
3.5	25	25	1.00E-03	1.00E-05	92	0.4
3.5	25	25	1.00E-03	1.00E-05	96	0.41818
3.5	25	25	1.00E-03	1.00E-05	100	0.45455
3.5	25	25	1.00E-03	1.00E-05	104	0.47273
3.5	25	25	1.00E-03	1.00E-05	108	0.49091
3.5	25	25	1.00E-03	1.00E-05	112	0.50909
3.5	25	25	1.00E-03	1.00E-05	116	0.52727
3.5	25	25	1.00E-03	1.00E-05	120	0.52727
3.5	25	25	1.00E-03	1.00E-05	124	0.54545
3.5	25	25	1.00E-03	1.00E-05	128	0.54545
3.5	25	25	1.00E-03	1.00E-05	132	0.56364
3.5	25	25	1.00E-03	1.00E-05	136	0.58182
3.5	25	25	1.00E-03	1.00E-05	140	0.6
3.5	25	25	1.00E-03	1.00E-05	144	0.63636
3.5	25	25	1.00E-03	1.00E-05	148	0.61818
3.5	25	25	1.00E-03	1.00E-05	152	0.65455
3.5	25	25	1.00E-03	1.00E-05	156	0.63636
3.5	25	25	1.00E-03	1.00E-05	160	0.65455
3.5	25	25	1.00E-03	1.00E-05	164	0.67273
3.5	25	25	1.00E-03	1.00E-05	168	0.63636
3.5	25	25	1.00E-03	1.00E-05	172	0.65455
3.5	25	25	1.00E-03	1.00E-05	176	0.63636
3.5	25	25	1.00E-03	1.00E-05	180	0.65455
3.5	25	25	1.00E-03	1.00E-05	184	0.63636
3.5	25	25	1.00E-03	1.00E-05	188	0.63636
3.5	25	25	1.00E-03	1.00E-05	192	0.65455
3.5	25	25	1.00E-03	1.00E-05	196	0.65455
3.5	25	25	1.00E-03	1.00E-05	200	0.63636
3.5	25	25	1.00E-03	1.00E-05	204	0.65455
3.5	25	25	1.00E-03	1.00E-05	208	0.67273
3.5	25	25	1.00E-03	1.00E-05	212	0.65455
3.5	25	25	1.00E-03	1.00E-05	216	0.30909
3.5	25	25	1.00E-03	1.00E-05	220	0.12727
3.5	25	25	1.00E-03	1.00E-05	224	0.03636
3.5	25	25	1.00E-03	1.00E-05	228	0
3.5	25	25	1.00E-03	1.00E-05	232	0
3.5	25	25	1.00E-03	1.00E-05	236	0
3.5	25	25	1.00E-03	1.00E-05	240	0
3.5	25	25	1.00E-03	1.00E-05	4	0
3.5	25	25	1.00E-03	1.00E-05	8	0.00791
3.5	25	25	1.00E-03	1.00E-05	12	0.00395
3.5	25	25	1.00E-03	1.00E-05	16	0.01186
3.5	25	25	1.00E-03	1.00E-05	20	0.00791
3.5	25	25	1.00E-03	1.00E-05	24	0.01581
3.5	25	25	1.00E-03	1.00E-05	28	0.00791
3.5	25	25	1.00E-03	1.00E-05	32	0
3.5	25	25	1.00E-03	1.00E-05	36	0.05534
3.5	25	25	1.00E-03	1.00E-05	40	0.08696
3.5	25	25	1.00E-03	1.00E-05	44	0.07115
3.5	25	25	1.00E-03	1.00E-05	48	0.11067
3.5	25	25	1.00E-03	1.00E-05	52	0.13043
3.5	25	25	1.00E-03	1.00E-05	56	0.18577
3.5	25	25	1.00E-03	1.00E-05	60	0.24506
3.5	25	25	1.00E-03	1.00E-05	64	0.23715
3.5	25	25	1.00E-03	1.00E-05	68	0.32411
3.5	25	25	1.00E-03	1.00E-05	72	0.3913
3.5	25	25	1.00E-03	1.00E-05	76	0.42688
3.5	25	25	1.00E-03	1.00E-05	80	0.48617
3.5	25	25	1.00E-03	1.00E-05	84	0.52569
3.5	25	25	1.00E-03	1.00E-05	88	0.54941
3.5	25	25	1.00E-03	1.00E-05	92	0.56917
3.5	25	25	1.00E-03	1.00E-05	96	0.58498
3.5	25	25	1.00E-03	1.00E-05	100	0.6166
3.5	25	25	1.00E-03	1.00E-05	104	0.63241
3.5	25	25	1.00E-03	1.00E-05	108	0.67194
3.5	25	25	1.00E-03	1.00E-05	112	0.6917
3.5	25	25	1.00E-03	1.00E-05	116	0.71146
3.5	25	25	1.00E-03	1.00E-05	120	0.70751
3.5	25	25	1.00E-03	1.00E-05	124	0.72727
3.5	25	25	1.00E-03	1.00E-05	128	0.72727
3.5	25	25	1.00E-03	1.00E-05	132	0.78656
3.5	25	25	1.00E-03	1.00E-05	136	0.75494
3.5	25	25	1.00E-03	1.00E-05	140	0.79051
3.5	25	25	1.00E-03	1.00E-05	144	0.75494
3.5	25	25	1.00E-03	1.00E-05	148	0.75889
3.5	25	25	1.00E-03	1.00E-05	152	0.77075
3.5	25	25	1.00E-03	1.00E-05	156	0.77866
3.5	25	25	1.00E-03	1.00E-05	160	0.82609
3.5	25	25	1.00E-03	1.00E-05	164	0.80632
3.5	25	25	1.00E-03	1.00E-05	168	0.81423
3.5	25	25	1.00E-03	1.00E-05	172	0.78261
3.5	25	25	1.00E-03	1.00E-05	176	0.79842
3.5	25	25	1.00E-03	1.00E-05	180	0.80237
3.5	25	25	1.00E-03	1.00E-05	184	0.81423
3.5	25	25	1.00E-03	1.00E-05	188	0.78656
3.5	25	25	1.00E-03	1.00E-05	192	0.75889
3.5	25	25	1.00E-03	1.00E-05	196	0.81818
3.5	25	25	1.00E-03	1.00E-05	200	0.76285
3.5	25	25	1.00E-03	1.00E-05	204	0.7668
3.5	25	25	1.00E-03	1.00E-05	208	0.79842
3.5	25	25	1.00E-03	1.00E-05	212	0.76285
3.5	25	25	1.00E-03	1.00E-05	216	0.80632
3.5	25	25	1.00E-03	1.00E-05	220	0.70751
3.5	25	25	1.00E-03	1.00E-05	224	0.40316
3.5	25	25	1.00E-03	1.00E-05	228	0.12648
3.5	25	25	1.00E-03	1.00E-05	232	0.07905
3.5	25	25	1.00E-03	1.00E-05	236	0.11067
3.5	25	25	1.00E-03	1.00E-05	240	0.083
3.5	25	25	1.00E-03	1.00E-05	4	0
3.5	25	25	1.00E-03	1.00E-05	8	0
3.5	25	25	1.00E-03	1.00E-05	12	0
3.5	25	25	1.00E-03	1.00E-05	16	0
3.5	25	25	1.00E-03	1.00E-05	20	0
3.5	25	25	1.00E-03	1.00E-05	24	0.05455
3.5	25	25	1.00E-03	1.00E-05	28	0.05455
3.5	25	25	1.00E-03	1.00E-05	32	0.05455
3.5	25	25	1.00E-03	1.00E-05	36	0.05455
3.5	25	25	1.00E-03	1.00E-05	40	0.09091
3.5	25	25	1.00E-03	1.00E-05	44	0.07273
3.5	25	25	1.00E-03	1.00E-05	48	0.07273
3.5	25	25	1.00E-03	1.00E-05	52	0.03636
3.5	25	25	1.00E-03	1.00E-05	56	0.07273
3.5	25	25	1.00E-03	1.00E-05	60	0.07273
3.5	25	25	1.00E-03	1.00E-05	64	0.05455
3.5	25	25	1.00E-03	1.00E-05	68	0.05455
3.5	25	25	1.00E-03	1.00E-05	72	0.03636
3.5	25	25	1.00E-03	1.00E-05	76	0.05455
3.5	25	25	1.00E-03	1.00E-05	80	0.05455
3.5	25	25	1.00E-03	1.00E-05	84	0.07273
3.5	25	25	1.00E-03	1.00E-05	88	0.05455
3.5	25	25	1.00E-03	1.00E-05	92	0.07273
3.5	25	25	1.00E-03	1.00E-05	96	0.07273
3.5	25	25	1.00E-03	1.00E-05	100	0.03636
3.5	25	25	1.00E-03	1.00E-05	104	0.03636
3.5	25	25	1.00E-03	1.00E-05	108	0.03636
3.5	25	25	1.00E-03	1.00E-05	112	0.05455
3.5	25	25	1.00E-03	1.00E-05	116	0.05455
3.5	25	25	1.00E-03	1.00E-05	120	0.05455
3.5	25	25	1.00E-03	1.00E-05	124	0.03636
3.5	25	25	1.00E-03	1.00E-05	128	0
3.5	25	25	1.00E-03	1.00E-05	132	0
3.5	25	25	1.00E-03	1.00E-05	136	0.07273
3.5	25	25	1.00E-03	1.00E-05	140	0.07273
3.5	25	25	1.00E-03	1.00E-05	144	0.05455
3.5	25	25	1.00E-03	1.00E-05	148	0.05455
3.5	25	25	1.00E-03	1.00E-05	152	0.03636
3.5	25	25	1.00E-03	1.00E-05	156	0.03636
3.5	25	25	1.00E-03	1.00E-05	160	0
3.5	25	25	1.00E-03	1.00E-05	164	0.05455
3.5	25	25	1.00E-03	1.00E-05	168	0.01818
3.5	25	25	1.00E-03	1.00E-05	172	0.05455
3.5	25	25	1.00E-03	1.00E-05	176	0.09091
3.5	25	25	1.00E-03	1.00E-05	180	0.03636
3.5	25	25	1.00E-03	1.00E-05	184	0
3.5	25	25	1.00E-03	1.00E-05	188	0.05455
3.5	25	25	1.00E-03	1.00E-05	192	0
3.5	25	25	1.00E-03	1.00E-05	196	0.05455
3.5	25	25	1.00E-03	1.00E-05	200	0.05455
3.5	25	25	1.00E-03	1.00E-05	204	0.03636
3.5	25	25	1.00E-03	1.00E-05	208	0.03636
3.5	25	25	1.00E-03	1.00E-05	212	0.05455
3.5	25	25	1.00E-03	1.00E-05	216	0
3.5	25	25	1.00E-03	1.00E-05	220	0.05455
3.5	25	25	1.00E-03	1.00E-05	224	0.05455
3.5	25	25	1.00E-03	1.00E-05	228	0.05455
3.5	25	25	1.00E-03	1.00E-05	232	0
3.5	25	25	1.00E-03	1.00E-05	236	0
3.5	25	25	1.00E-03	1.00E-05	240	0
3.5	25	25	1.00E-03	1.00E-05	4	0
3.5	25	25	1.00E-03	1.00E-05	8	0
3.5	25	25	1.00E-03	1.00E-05	12	0
3.5	25	25	1.00E-03	1.00E-05	16	0
3.5	25	25	1.00E-03	1.00E-05	20	0.025
3.5	25	25	1.00E-03	1.00E-05	24	0.025
3.5	25	25	1.00E-03	1.00E-05	28	0.0375
3.5	25	25	1.00E-03	1.00E-05	32	0.0125
3.5	25	25	1.00E-03	1.00E-05	36	0.0375
3.5	25	25	1.00E-03	1.00E-05	40	0.0375
3.5	25	25	1.00E-03	1.00E-05	44	0.05
3.5	25	25	1.00E-03	1.00E-05	48	0.0375
3.5	25	25	1.00E-03	1.00E-05	52	0.025
3.5	25	25	1.00E-03	1.00E-05	56	0.0375
3.5	25	25	1.00E-03	1.00E-05	60	0.025
3.5	25	25	1.00E-03	1.00E-05	64	0.0375
3.5	25	25	1.00E-03	1.00E-05	68	0.05
3.5	25	25	1.00E-03	1.00E-05	72	0.0375
3.5	25	25	1.00E-03	1.00E-05	76	0
3.5	25	25	1.00E-03	1.00E-05	80	0.0375
3.5	25	25	1.00E-03	1.00E-05	84	0.05
3.5	25	25	1.00E-03	1.00E-05	88	0.025
3.5	25	25	1.00E-03	1.00E-05	92	0.0375
3.5	25	25	1.00E-03	1.00E-05	96	0.0375
3.5	25	25	1.00E-03	1.00E-05	100	0
3.5	25	25	1.00E-03	1.00E-05	104	0.025
3.5	25	25	1.00E-03	1.00E-05	108	0.0375
3.5	25	25	1.00E-03	1.00E-05	112	0.05
3.5	25	25	1.00E-03	1.00E-05	116	0
3.5	25	25	1.00E-03	1.00E-05	120	0
3.5	25	25	1.00E-03	1.00E-05	124	0.0375
3.5	25	25	1.00E-03	1.00E-05	128	0.0375
3.5	25	25	1.00E-03	1.00E-05	132	0.05
3.5	25	25	1.00E-03	1.00E-05	136	0
3.5	25	25	1.00E-03	1.00E-05	140	0
3.5	25	25	1.00E-03	1.00E-05	144	0.025
3.5	25	25	1.00E-03	1.00E-05	148	0.0375
3.5	25	25	1.00E-03	1.00E-05	152	0.0375
3.5	25	25	1.00E-03	1.00E-05	156	0.025
3.5	25	25	1.00E-03	1.00E-05	160	0.0125
3.5	25	25	1.00E-03	1.00E-05	164	0.025
3.5	25	25	1.00E-03	1.00E-05	168	0.0375
3.5	25	25	1.00E-03	1.00E-05	172	0.025
3.5	25	25	1.00E-03	1.00E-05	176	0
3.5	25	25	1.00E-03	1.00E-05	180	0
3.5	25	25	1.00E-03	1.00E-05	184	0.0375
3.5	25	25	1.00E-03	1.00E-05	188	0.05
3.5	25	25	1.00E-03	1.00E-05	192	0.05
3.5	25	25	1.00E-03	1.00E-05	196	0.0375
3.5	25	25	1.00E-03	1.00E-05	200	0.025
3.5	25	25	1.00E-03	1.00E-05	204	0.0125
3.5	25	25	1.00E-03	1.00E-05	208	0
3.5	25	25	1.00E-03	1.00E-05	212	0.0375
3.5	25	25	1.00E-03	1.00E-05	216	0.025
3.5	25	25	1.00E-03	1.00E-05	220	0.025
3.5	25	25	1.00E-03	1.00E-05	224	0.0375
3.5	25	25	1.00E-03	1.00E-05	228	0.025
3.5	25	25	1.00E-03	1.00E-05	232	0
3.5	25	25	1.00E-03	1.00E-05	236	0
3.5	25	25	1.00E-03	1.00E-05	240	0
6	25	25	5.00E-03	1.00E-05	4	0
6	25	25	5.00E-03	1.00E-05	8	0.00948
6	25	25	5.00E-03	1.00E-05	12	0.00948
6	25	25	5.00E-03	1.00E-05	16	0.01422
6	25	25	5.00E-03	1.00E-05	20	0.01422
6	25	25	5.00E-03	1.00E-05	24	0.01896
6	25	25	5.00E-03	1.00E-05	28	0.0237
6	25	25	5.00E-03	1.00E-05	32	0
6	25	25	5.00E-03	1.00E-05	36	0.02844
6	25	25	5.00E-03	1.00E-05	40	0.00474
6	25	25	5.00E-03	1.00E-05	44	0.0237
6	25	25	5.00E-03	1.00E-05	48	0
6	25	25	5.00E-03	1.00E-05	52	0.01422
6	25	25	5.00E-03	1.00E-05	56	0
6	25	25	5.00E-03	1.00E-05	60	0.05687
6	25	25	5.00E-03	1.00E-05	64	0.06635
6	25	25	5.00E-03	1.00E-05	68	0.11374
6	25	25	5.00E-03	1.00E-05	72	0.14218
6	25	25	5.00E-03	1.00E-05	76	0.16114
6	25	25	5.00E-03	1.00E-05	80	0.18009
6	25	25	5.00E-03	1.00E-05	84	0.18957
6	25	25	5.00E-03	1.00E-05	88	0.25592
6	25	25	5.00E-03	1.00E-05	92	0.31754
6	25	25	5.00E-03	1.00E-05	96	0.34597
6	25	25	5.00E-03	1.00E-05	100	0.38389
6	25	25	5.00E-03	1.00E-05	104	0.42654
6	25	25	5.00E-03	1.00E-05	108	0.46919
6	25	25	5.00E-03	1.00E-05	112	0.51659
6	25	25	5.00E-03	1.00E-05	116	0.54502
6	25	25	5.00E-03	1.00E-05	120	0.54976
6	25	25	5.00E-03	1.00E-05	124	0.54028
6	25	25	5.00E-03	1.00E-05	128	0.57346
6	25	25	5.00E-03	1.00E-05	132	0.59242
6	25	25	5.00E-03	1.00E-05	136	0.5782
6	25	25	5.00E-03	1.00E-05	140	0.63507
6	25	25	5.00E-03	1.00E-05	144	0.59242
6	25	25	5.00E-03	1.00E-05	148	0.63507
6	25	25	5.00E-03	1.00E-05	152	0.62085
6	25	25	5.00E-03	1.00E-05	156	0.64929
6	25	25	5.00E-03	1.00E-05	160	0.64929
6	25	25	5.00E-03	1.00E-05	164	0.66351
6	25	25	5.00E-03	1.00E-05	168	0.72038
6	25	25	5.00E-03	1.00E-05	172	0.64929
6	25	25	5.00E-03	1.00E-05	176	0.66351
6	25	25	5.00E-03	1.00E-05	180	0.6872
6	25	25	5.00E-03	1.00E-05	184	0.67773
6	25	25	5.00E-03	1.00E-05	188	0.74408
6	25	25	5.00E-03	1.00E-05	192	0.7109
6	25	25	5.00E-03	1.00E-05	196	0.7109
6	25	25	5.00E-03	1.00E-05	200	0.66351
6	25	25	5.00E-03	1.00E-05	204	0.6872
6	25	25	5.00E-03	1.00E-05	208	0.72038
6	25	25	5.00E-03	1.00E-05	212	0.69194
6	25	25	5.00E-03	1.00E-05	216	0.70142
6	25	25	5.00E-03	1.00E-05	220	0.54502
6	25	25	5.00E-03	1.00E-05	224	0.22749
6	25	25	5.00E-03	1.00E-05	228	0.08057
6	25	25	5.00E-03	1.00E-05	232	0.05213
6	25	25	5.00E-03	1.00E-05	236	0.03318
6	25	25	5.00E-03	1.00E-05	240	0.04265
6	25	25	5.00E-03	1.00E-05	4	0
6	25	25	5.00E-03	1.00E-05	8	0
6	25	25	5.00E-03	1.00E-05	12	0
6	25	25	5.00E-03	1.00E-05	16	0
6	25	25	5.00E-03	1.00E-05	20	0.03571
6	25	25	5.00E-03	1.00E-05	24	0.05357
6	25	25	5.00E-03	1.00E-05	28	0.14286
6	25	25	5.00E-03	1.00E-05	32	0.16071
6	25	25	5.00E-03	1.00E-05	36	0.19643
6	25	25	5.00E-03	1.00E-05	40	0.28571
6	25	25	5.00E-03	1.00E-05	44	0.35714
6	25	25	5.00E-03	1.00E-05	48	0.42857
6	25	25	5.00E-03	1.00E-05	52	0.5
6	25	25	5.00E-03	1.00E-05	56	0.53571
6	25	25	5.00E-03	1.00E-05	60	0.55357
6	25	25	5.00E-03	1.00E-05	64	0.57143
6	25	25	5.00E-03	1.00E-05	68	0.58929
6	25	25	5.00E-03	1.00E-05	72	0.60714
6	25	25	5.00E-03	1.00E-05	76	0.625
6	25	25	5.00E-03	1.00E-05	80	0.625
6	25	25	5.00E-03	1.00E-05	84	0.58929
6	25	25	5.00E-03	1.00E-05	88	0.60714
6	25	25	5.00E-03	1.00E-05	92	0.625
6	25	25	5.00E-03	1.00E-05	96	0.58929
6	25	25	5.00E-03	1.00E-05	100	0.60714
6	25	25	5.00E-03	1.00E-05	104	0.625
6	25	25	5.00E-03	1.00E-05	108	0.60714
6	25	25	5.00E-03	1.00E-05	112	0.58929
6	25	25	5.00E-03	1.00E-05	116	0.625
6	25	25	5.00E-03	1.00E-05	120	0.60714
6	25	25	5.00E-03	1.00E-05	124	0.58929
6	25	25	5.00E-03	1.00E-05	128	0.60714
6	25	25	5.00E-03	1.00E-05	132	0.625
6	25	25	5.00E-03	1.00E-05	136	0.625
6	25	25	5.00E-03	1.00E-05	140	0.64286
6	25	25	5.00E-03	1.00E-05	144	0.625
6	25	25	5.00E-03	1.00E-05	148	0.60714
6	25	25	5.00E-03	1.00E-05	152	0.625
6	25	25	5.00E-03	1.00E-05	156	0.625
6	25	25	5.00E-03	1.00E-05	160	0.64286
6	25	25	5.00E-03	1.00E-05	164	0.625
6	25	25	5.00E-03	1.00E-05	168	0.625
6	25	25	5.00E-03	1.00E-05	172	0.64286
6	25	25	5.00E-03	1.00E-05	176	0.64286
6	25	25	5.00E-03	1.00E-05	180	0.625
6	25	25	5.00E-03	1.00E-05	184	0.625
6	25	25	5.00E-03	1.00E-05	188	0.64286
6	25	25	5.00E-03	1.00E-05	192	0.64286
6	25	25	5.00E-03	1.00E-05	196	0.625
6	25	25	5.00E-03	1.00E-05	200	0.64286
6	25	25	5.00E-03	1.00E-05	204	0.66071
6	25	25	5.00E-03	1.00E-05	208	0.66071
6	25	25	5.00E-03	1.00E-05	212	0.64286
6	25	25	5.00E-03	1.00E-05	216	0.26786
6	25	25	5.00E-03	1.00E-05	220	0.16071
6	25	25	5.00E-03	1.00E-05	224	0.03571
6	25	25	5.00E-03	1.00E-05	228	0
6	25	25	5.00E-03	1.00E-05	232	0
6	25	25	5.00E-03	1.00E-05	236	0
6	25	25	5.00E-03	1.00E-05	240	0
6	25	25	5.00E-03	1.00E-05	4	0
6	25	25	5.00E-03	1.00E-05	8	0
6	25	25	5.00E-03	1.00E-05	12	0
6	25	25	5.00E-03	1.00E-05	16	0
6	25	25	5.00E-03	1.00E-05	20	0
6	25	25	5.00E-03	1.00E-05	24	0.05357
6	25	25	5.00E-03	1.00E-05	28	0.07143
6	25	25	5.00E-03	1.00E-05	32	0.05357
6	25	25	5.00E-03	1.00E-05	36	0.07143
6	25	25	5.00E-03	1.00E-05	40	0.07143
6	25	25	5.00E-03	1.00E-05	44	0.05357
6	25	25	5.00E-03	1.00E-05	48	0.05357
6	25	25	5.00E-03	1.00E-05	52	0.07143
6	25	25	5.00E-03	1.00E-05	56	0.07143
6	25	25	5.00E-03	1.00E-05	60	0.05357
6	25	25	5.00E-03	1.00E-05	64	0.05357
6	25	25	5.00E-03	1.00E-05	68	0.05357
6	25	25	5.00E-03	1.00E-05	72	0.07143
6	25	25	5.00E-03	1.00E-05	76	0.03571
6	25	25	5.00E-03	1.00E-05	80	0.03571
6	25	25	5.00E-03	1.00E-05	84	0.05357
6	25	25	5.00E-03	1.00E-05	88	0.05357
6	25	25	5.00E-03	1.00E-05	92	0.03571
6	25	25	5.00E-03	1.00E-05	96	0.03571
6	25	25	5.00E-03	1.00E-05	100	0.05357
6	25	25	5.00E-03	1.00E-05	104	0.05357
6	25	25	5.00E-03	1.00E-05	108	0.07143
6	25	25	5.00E-03	1.00E-05	112	0.07143
6	25	25	5.00E-03	1.00E-05	116	0.05357
6	25	25	5.00E-03	1.00E-05	120	0.05357
6	25	25	5.00E-03	1.00E-05	124	0.03571
6	25	25	5.00E-03	1.00E-05	128	0.03571
6	25	25	5.00E-03	1.00E-05	132	0.03571
6	25	25	5.00E-03	1.00E-05	136	0.05357
6	25	25	5.00E-03	1.00E-05	140	0.05357
6	25	25	5.00E-03	1.00E-05	144	0.03571
6	25	25	5.00E-03	1.00E-05	148	0.03571
6	25	25	5.00E-03	1.00E-05	152	0.07143
6	25	25	5.00E-03	1.00E-05	156	0.01786
6	25	25	5.00E-03	1.00E-05	160	0.07143
6	25	25	5.00E-03	1.00E-05	164	0.01786
6	25	25	5.00E-03	1.00E-05	168	0.07143
6	25	25	5.00E-03	1.00E-05	172	0.03571
6	25	25	5.00E-03	1.00E-05	176	0.03571
6	25	25	5.00E-03	1.00E-05	180	0.07143
6	25	25	5.00E-03	1.00E-05	184	0.07143
6	25	25	5.00E-03	1.00E-05	188	0.05357
6	25	25	5.00E-03	1.00E-05	192	0.05357
6	25	25	5.00E-03	1.00E-05	196	0.05357
6	25	25	5.00E-03	1.00E-05	200	0.03571
6	25	25	5.00E-03	1.00E-05	204	0.05357
6	25	25	5.00E-03	1.00E-05	208	0.05357
6	25	25	5.00E-03	1.00E-05	212	0.03571
6	25	25	5.00E-03	1.00E-05	216	0.03571
6	25	25	5.00E-03	1.00E-05	220	0.01786
6	25	25	5.00E-03	1.00E-05	224	0
6	25	25	5.00E-03	1.00E-05	228	0
6	25	25	5.00E-03	1.00E-05	232	0
6	25	25	5.00E-03	1.00E-05	236	0
6	25	25	5.00E-03	1.00E-05	240	0
6	25	25	5.00E-03	1.00E-05	4	0
6	25	25	5.00E-03	1.00E-05	8	0
6	25	25	5.00E-03	1.00E-05	12	0
6	25	25	5.00E-03	1.00E-05	16	0
6	25	25	5.00E-03	1.00E-05	20	0
6	25	25	5.00E-03	1.00E-05	24	0.0375
6	25	25	5.00E-03	1.00E-05	28	0.0375
6	25	25	5.00E-03	1.00E-05	32	0.0375
6	25	25	5.00E-03	1.00E-05	36	0.025
6	25	25	5.00E-03	1.00E-05	40	0.025
6	25	25	5.00E-03	1.00E-05	44	0.0125
6	25	25	5.00E-03	1.00E-05	48	0.0125
6	25	25	5.00E-03	1.00E-05	52	0.025
6	25	25	5.00E-03	1.00E-05	56	0.025
6	25	25	5.00E-03	1.00E-05	60	0.025
6	25	25	5.00E-03	1.00E-05	64	0.0375
6	25	25	5.00E-03	1.00E-05	68	0.0375
6	25	25	5.00E-03	1.00E-05	72	0.025
6	25	25	5.00E-03	1.00E-05	76	0.025
6	25	25	5.00E-03	1.00E-05	80	0.0375
6	25	25	5.00E-03	1.00E-05	84	0.05
6	25	25	5.00E-03	1.00E-05	88	0.05
6	25	25	5.00E-03	1.00E-05	92	0.0625
6	25	25	5.00E-03	1.00E-05	96	0.0625
6	25	25	5.00E-03	1.00E-05	100	0.025
6	25	25	5.00E-03	1.00E-05	104	0.025
6	25	25	5.00E-03	1.00E-05	108	0.0375
6	25	25	5.00E-03	1.00E-05	112	0.0375
6	25	25	5.00E-03	1.00E-05	116	0.05
6	25	25	5.00E-03	1.00E-05	120	0.05
6	25	25	5.00E-03	1.00E-05	124	0.0375
6	25	25	5.00E-03	1.00E-05	128	0.0375
6	25	25	5.00E-03	1.00E-05	132	0.0625
6	25	25	5.00E-03	1.00E-05	136	0.05
6	25	25	5.00E-03	1.00E-05	140	0.05
6	25	25	5.00E-03	1.00E-05	144	0.0375
6	25	25	5.00E-03	1.00E-05	148	0.0125
6	25	25	5.00E-03	1.00E-05	152	0.0125
6	25	25	5.00E-03	1.00E-05	156	0.0375
6	25	25	5.00E-03	1.00E-05	160	0.0375
6	25	25	5.00E-03	1.00E-05	164	0.0375
6	25	25	5.00E-03	1.00E-05	168	0.025
6	25	25	5.00E-03	1.00E-05	172	0.05
6	25	25	5.00E-03	1.00E-05	176	0.05
6	25	25	5.00E-03	1.00E-05	180	0.0125
6	25	25	5.00E-03	1.00E-05	184	0.025
6	25	25	5.00E-03	1.00E-05	188	0.0375
6	25	25	5.00E-03	1.00E-05	192	0.05
6	25	25	5.00E-03	1.00E-05	196	0.05
6	25	25	5.00E-03	1.00E-05	200	0.05
6	25	25	5.00E-03	1.00E-05	204	0.025
6	25	25	5.00E-03	1.00E-05	208	0.025
6	25	25	5.00E-03	1.00E-05	212	0.0375
6	25	25	5.00E-03	1.00E-05	216	0.0375
6	25	25	5.00E-03	1.00E-05	220	0.0125
6	25	25	5.00E-03	1.00E-05	224	0
6	25	25	5.00E-03	1.00E-05	228	0
6	25	25	5.00E-03	1.00E-05	232	0
6	25	25	5.00E-03	1.00E-05	236	0
6	25	25	5.00E-03	1.00E-05	240	0
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	4	0
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	8	0
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	12	0
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	16	0
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	20	0
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	24	0
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	28	0
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	32	0
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	36	0
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	40	0
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	44	0
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	48	0
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	52	0
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	56	0
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	60	0
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	64	0.00463
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	68	0.00926
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	72	0.03704
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	76	0.06481
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	80	0.16204
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	84	0.15741
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	88	0.18056
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	92	0.25
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	96	0.25463
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	100	0.27315
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	104	0.2963
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	108	0.28241
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	112	0.30556
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	116	0.28704
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	120	0.31944
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	124	0.30556
6	2.50E+01	2.50E+01	1.00E-03	1.00E-05	128	0.32407
